ID,Description,PartCategory,PartFamilyID,PartFamilyDescription,Supplier,SupplierID,CRMSupplierID,SupplierAddressID
ABC-420-ACBBC0F2,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-420-B33A9DCE,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-420-CC86F0C2,"Bolt, 1.987 - Cra8",N/A,5B384CE32D,Ares,,,,
ABC-420-CC9E440D,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-420-EC26816E,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-420-EE10EF49,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-420-FDE2A4C6,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-450-39DF9E47,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-3AB31E11,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-450-416EA4A2,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-623D98EF,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-7AA21476,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-B0B2127A,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-C3233638,"Heatsink, 33"" dim",N/A,5B384CE32D,Ares,,,,
ABC-450-F8D703A7,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-510-BEE38AD6,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-520-16E0C76B,"Meter, 3"" dim",Component,5B384CE32D,Ares,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-520-67D36E0C,"Wire, 2"" dim",Component,5B384CE32D,Ares,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-520-9296C8F9,"Bolt, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-520-A1C0344F,"Bolt, 17.386 - Av2",Component,5B384CE32D,Ares,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-520-A79EC1C8,"Bolt, 17.386 - Av2",Component,5B384CE32D,Ares,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-520-A9B73E0C,"Wire, 2"" dim",Component,5B384CE32D,Ares,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-520-FC1E3289,"Board, 24.987 - Aba7",Component,5B384CE32D,Ares,Qualarius,401723396,74C582666E,00002861DA
ABC-521575-014A1AA3,"Board, 19"" dim",N/A,5B384CE32D,Ares,,,,
ABC-521575-D8502B7D,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-521818-4DEA1DAE,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-521818-63B4F91C,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-530-35510DE8,"Board, 19"" dim",N/A,5B384CE32D,Ares,,,,
ABC-530-9AD2CAE5,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-540-30977508,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-540-5D97172A,"Board, 19"" dim",N/A,5B384CE32D,Ares,,,,
ABC-540-81C08FA7,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-540-86DFB043,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-540-A432F637,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-540-A79EC1C8,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-540-A85763C7,"Bolt, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-540-B2E77F85,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-540-CC9E440D,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-540-DF1B21DE,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-540-F457B219,"Heatsink, 33"" dim",N/A,5B384CE32D,Ares,,,,
ABC-55A24BE5-x,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-610-179FF2FE,"Meter, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-610-2584F6D1,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-610-42EFCED5,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-610-62159945,"Bolt, 1.987 - Cra8",N/A,5B384CE32D,Ares,,,,
ABC-610-9EFD9DE0,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-610-C430C12D,"Bolt, 17.386 - Av2",N/A,5B384CE32D,Ares,,,,
ABC-610-CA0D5B58,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-610-CAC6F84D,"Board, 19"" dim",N/A,5B384CE32D,Ares,,,,
ABC-620-0A620481,"Meter, 3"" dim",N/A,5B384CE32D,Ares,,,,
ABC-620-1F80F465,"Bolt, 17.386 - Av2",N/A,5B384CE32D,Ares,,,,
ABC-620-59E410C7,"Heatsink, 33"" dim",N/A,5B384CE32D,Ares,,,,
ABC-710-7B8111EE,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-710-8A11AEE0,"Power Port, 1%sec",Component,5B384CE32D,Ares,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-710-F8E322EC,"Bolt, 6.3 % nevi3",Component,5B384CE32D,Ares,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-720-3044D692,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-720-3412CBA3,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-720-CAC6F84D,"Bolt, 1.987 - Cra8",N/A,5B384CE32D,Ares,,,,
ABC-720-DAE6F640,"Board, 19"" dim",Assembly,5B384CE32D,Ares,,,,
ABC-735-BEE38AD6,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-735-C7A06415,"Bolt, 17.386 - Av2",N/A,5B384CE32D,Ares,,,,
ABC-740-179FF2FE,"Board, 24.987 - Aba7",Component,5B384CE32D,Ares,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-740-54F6C293,"Heatsink, 33"" dim",Component,5B384CE32D,Ares,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-740-9AD2CAE5,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-740-CAC6F84D,"Bolt, 6.3 % nevi3",Component,5B384CE32D,Ares,Qualarius,401723396,74C582666E,00002861DA
ABC-745-47926045,"Bolt, 24.987 - Aba7",Assembly,5B384CE32D,Ares,,,,
ABC-745-8B283539,"Bolt, 6.3 % nevi3",Assembly,5B384CE32D,Ares,,,,
ABC-745-C3CB45EC,"Bolt, 17.386 - Av2",N/A,5B384CE32D,Ares,,,,
ABC-750-4BEE170D,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-750-5C5C8862,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-750-71F976F3,"Bolt, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-750-EA05EA1F,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-820-786DE586,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-850-5D97172A,"Heatsink, 33"" dim",N/A,5B384CE32D,Ares,,,,
ABC-8634F356-x,"Heatsink, 33"" dim",Component,5B384CE32D,Ares,Qualarius,401723396,74C582666E,00002861DA
ABC-870-5AFE5729,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-870-9E054AB7,"Screw, 14"" dim",N/A,5B384CE32D,Ares,,,,
ABC-880-0EA4117F,"Power Port, 1%sec",N/A,5B384CE32D,Ares,,,,
ABC-910-119B019B,"Bolt, 1.987 - Cra8",Assembly,5B384CE32D,Ares,,,,
ABC-910-179FF2FE,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-910-71F976F3,"Bolt, 6.3 % nevi3",Assembly,5B384CE32D,Ares,,,,
ABC-910-B0B2127A,"Board, 19"" dim",N/A,5B384CE32D,Ares,,,,
ABC-910-CFBCB12B,"Meter, 3"" dim",Assembly,5B384CE32D,Ares,,,,
ABC-910-DF458CBC,"Bolt, 17.386 - Av2",Assembly,5B384CE32D,Ares,,,,
ABC-910-F457B219,"Screw, 14"" dim",Assembly,5B384CE32D,Ares,,,,
ABC-910-F45C3CB3,"Bolt, 17.386 - Av2",N/A,5B384CE32D,Ares,,,,
ABC-920-0A620481,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-920-1F80F465,"Bolt, 1.987 - Cra8",N/A,5B384CE32D,Ares,,,,
ABC-920-B0B2127A,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-920-BB8B09AD,"Bolt, 1.987 - Cra8",Assembly,5B384CE32D,Ares,,,,
ABC-920-C0C20327,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-920-E5AED5DC,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-920-F455B440,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-AS-E6C790B5,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-F-DD7C1A3D,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-MPI001341-x,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-MPI008490-x,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-MPI010062-x,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-MPI010271-x,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-MPI013152-x,"Faceplate, 31.987 - Be1",N/A,5B384CE32D,Ares,,,,
ABC-SO-E7EE3EFA,"Wire, 2"" dim",N/A,5B384CE32D,Ares,,,,
ABC-SSJ300130-x,"Board, 27.987 - SK8",N/A,5B384CE32D,Ares,,,,
ABC-SSJ320069-x,"Bolt, 6.3 % nevi3",N/A,5B384CE32D,Ares,,,,
ABC-TSO-49E34F4B,"Board, 24.987 - Aba7",N/A,5B384CE32D,Ares,,,,
ABC-000003-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-000003-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-000016-6AC39B90,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-000017-6AC39B90,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000017-BBA5625F,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000019-0574B745,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000019-FBDAD690,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000022-0574B745,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000025-0574B745,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-000025-37B3E7BA,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000025-FBDAD690,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000025-x,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-000026-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-000026-E193A01E,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Qualarius,401723396,74C582666E,00002861DA
ABC-000030-7A36B0AD,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-000049-x,"Wire, 8.3 % nevi2",Component,632667547E,Persephone,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-000077-0574B745,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000078-0574B745,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000079-x,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000086-0574B745,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000086-37B3E7BA,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000086-FBDAD690,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000087-0574B745,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000087-37B3E7BA,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000087-FBDAD690,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000088-0574B745,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000088-37B3E7BA,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000088-FBDAD690,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000089-24647271,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000089-37B3E7BA,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000089-FBDAD690,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000090-24647271,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Qualarius,401723396,74C582666E,00002861DA
ABC-000090-37B3E7BA,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-000090-FBDAD690,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000091-24647271,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000091-37B3E7BA,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000091-84674D3C,"Bolt, 4"" dim",N/A,632667547E,Persephone,,,,
ABC-000091-FBDAD690,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000092-19FFB103,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-000092-7A36B0AD,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000094-0DAF5C10,"Wire, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-000094-480F9254,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-000094-D59FD58D,"Wire, 8.3 % nevi2",Component,632667547E,Persephone,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000094-F9722A9A,"Power Port, 3"" dim",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000098-17F1F9BE,"Bolt, Macro 243K Ohm",N/A,632667547E,Persephone,,,,
ABC-000098-3EDEA851,"Bolt, Macro 243K Ohm",Component,632667547E,Persephone,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-000098-7BDF7681,"Bolt, Macro 243K Ohm",N/A,632667547E,Persephone,,,,
ABC-000099-285157AC,"Power Port, 3"" dim",N/A,632667547E,Persephone,,,,
ABC-000099-7BDF7681,"Power Port, 3"" dim",N/A,632667547E,Persephone,,,,
ABC-000099-87455062,"Power Port, 3"" dim",Component,632667547E,Persephone,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-000099-C44B3F8F,"Power Port, 3"" dim",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000099-F9722A9A,"Power Port, 3"" dim",Component,632667547E,Persephone,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-000099-x,"Power Port, 3"" dim",Component,632667547E,Persephone,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-000101-F218AC62,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-000101-x,"Meter, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-000111-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000111-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-000111-E193A01E,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000111-F218AC62,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000113-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000113-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000113-E193A01E,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000114-F218AC62,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-000119 Rev 001-x,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-000119 Rev 00A-x,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000119-3EDEA851,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Parts Store,415497922,D87FAFA878,00182D197E
ABC-000119-7BDF7681,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-000119-C44B3F8F,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-000119-F9722A9A,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Qualarius,401723396,74C582666E,00002861DA
ABC-000120-7BDF7681,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000120-C44B3F8F,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000125-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-000132-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apoth,1208265366,B2BB54DA95,000AC95D3F
ABC-000132-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000134-x,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000147-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000147-3EDEA851,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-000147-52C24D49,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000150-17F1F9BE,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000151-17F1F9BE,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000152-17F1F9BE,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000152-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000157-285157AC,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-000162-221407C0,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000163-221407C0,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000164-221407C0,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000307-17F1F9BE,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-000307-285157AC,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-000309-7BDF7681,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-000309-87455062,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-000309-C44B3F8F,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000309-F9722A9A,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Qualarius,401723396,74C582666E,00002861DA
ABC-000313-3EDEA851,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000313-7BDF7681,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-000313-87455062,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-000313-F9722A9A,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000314-3EDEA851,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000314-7BDF7681,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Apex Manufacturing,1999239193,E0A08FB9AD,0001C68D52
ABC-000314-87455062,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Sigmmund,891496558,6EEF664840,0001226520
ABC-000314-F9722A9A,"Bolt, 27.987 - SK8",Component,632667547E,Persephone,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-100-02EFB6CD,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-100-28D45187,"Board, 17.386 - Av2",N/A,632667547E,Persephone,,,,
ABC-100-346F2749,"Heatsink, 2"" dim",N/A,632667547E,Persephone,,,,
ABC-100-61BF9647,"Heatsink, 5"" dim",N/A,632667547E,Persephone,,,,
ABC-100-B32BDC39,"Screw, 23"" dim",N/A,632667547E,Persephone,,,,
ABC-110-40570BC3,"Bolt, 4"" dim",N/A,632667547E,Persephone,,,,
ABC-120-5B366E82,"Power Port, 33"" dim",N/A,632667547E,Persephone,,,,
ABC-120-91B348AC,"Screw, Micro 3K Ohm",N/A,632667547E,Persephone,,,,
ABC-120-FD1CDC51,"Heatsink, 2"" dim",N/A,632667547E,Persephone,,,,
ABC-180-83DE061F,"Board, 17.386 - Av2",N/A,632667547E,Persephone,,,,
ABC-210-2134C5A4,"Heatsink, Thick 243K Ohm",N/A,632667547E,Persephone,,,,
ABC-210-2337060C,"Heatsink, 5"" dim",N/A,632667547E,Persephone,,,,
ABC-210-419BBD29,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-210-52AE234C,"Meter, Thick 23K Ohm",N/A,632667547E,Persephone,,,,
ABC-210-71F976F3,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-210-BD9E6D7E,"Power Port, 33"" dim",N/A,632667547E,Persephone,,,,
ABC-210-D6B27B64,"Bolt, 4"" dim",N/A,632667547E,Persephone,,,,
ABC-210-DFB196C8,"Meter, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-220-0A620481,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-10592407,"Screw, 23"" dim",N/A,632667547E,Persephone,,,,
ABC-220-1F80F465,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-220-2584F6D1,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-2E974413,"Heatsink, 2"" dim",N/A,632667547E,Persephone,,,,
ABC-220-3359D4EA,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-39A5F6A4,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-220-4BC59EE7,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-220-6F6F4D98,"Screw, Micro 3K Ohm",N/A,632667547E,Persephone,,,,
ABC-220-7ED5EC57,"Heatsink, 5"" dim",N/A,632667547E,Persephone,,,,
ABC-220-833C2309,"Heatsink, 5"" dim",N/A,632667547E,Persephone,,,,
ABC-220-84D97444,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-892D2C87,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-220-901A4C72,"Screw, Micro 3K Ohm",N/A,632667547E,Persephone,,,,
ABC-220-9D5AF383,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-220-AA4DD550,"Board, 17.386 - Av2",N/A,632667547E,Persephone,,,,
ABC-220-BB1A9D20,"Meter, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-220-CA0D5B58,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-CF2CDB92,"Power Port, 3"" dim",N/A,632667547E,Persephone,,,,
ABC-220-D17C20D7,"Board, 17.386 - Av2",N/A,632667547E,Persephone,,,,
ABC-220-D6B27B64,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-220-D981C389,"Power Port, 3"" dim",N/A,632667547E,Persephone,,,,
ABC-220-DD29083C,"Power Port, 3"" dim",N/A,632667547E,Persephone,,,,
ABC-220-F455B440,"Bolt, Macro 243K Ohm",N/A,632667547E,Persephone,,,,
ABC-230-8A11AEE0,"Meter, Thick 23K Ohm",N/A,632667547E,Persephone,,,,
ABC-230-A4254EAB,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-240-0A620481,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-240-179FF2FE,"Heatsink, 2"" dim",N/A,632667547E,Persephone,,,,
ABC-250-10592407,"Screw, 23"" dim",N/A,632667547E,Persephone,,,,
ABC-250-8939FB62,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-250-9BE17789,"Screw, Micro 3K Ohm",N/A,632667547E,Persephone,,,,
ABC-250-A6126DF9,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-250-CA0D5B58,"Wire, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-250-E93E3B39,"Meter, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-280-A9124EF9,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-310-094EC286,"Board, 7"" dim",N/A,632667547E,Persephone,,,,
ABC-310-0EA4117F,"Heatsink, 2"" dim",N/A,632667547E,Persephone,,,,
ABC-310-179FF2FE,"Wire, 14"" dim",N/A,632667547E,Persephone,,,,
ABC-310-185A08F7,"Wire, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-310-1C8B6B91,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-310-1F80F465,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-310-2431F345,"Bolt, 27.987 - SK8",N/A,632667547E,Persephone,,,,
ABC-310-2A07FA0B,"Power Port, 8.3 % nevi2",N/A,632667547E,Persephone,,,,
ABC-310-329908E7,"Screw, Micro 3K Ohm",N/A,632667547E,Persephone,,,,
